id,comment,sentiment,comment_length,word_count,words_sentiment
2132,fine in many  city but in not break in due taxi monopoly with political clout desperate time recently in italic town with sick wife taxi available at summer travel peak yet not allow,1,243,44,-1
2145,on another note deep respect for engineering team not care about business model speed and quality with scale over world nothing sort of engineering miracle might one of good implementation of it century,1,274,48,0
2156,just spend on eat in name of self care,1,52,12,0
2191,buy one in amazon and get deliver by might get in time,1,74,17,0
2209,negative of pretty clear but wonder if mitigate wo give on positive take train my providence i recently rather than rent car and drive because know could get for last mile,1,227,42,0
2210,think say really good service,1,46,9,1
2222,would kill in era and  ride back airport after check out of bluestone manor,1,111,21,0
2257,worth another from hour shoot enjoy rooftop deck expertly make chicken,1,142,17,-1
2260,barely get out of congrats dude,1,71,11,0
2275,eat here go yo ,1,39,7,0
2278,all,1,11,2,0
2282,also manage show in news anime art style so pretty goodness hope anime go forward cool,1,162,29,1
2322,eat total today hey sis,1,65,9,0
2335,driver yoga instructor and smell like bath bomb in love,1,79,17,1
2351,okay fox hold stop demonize or america technology of course want friend with incumbent government admit that normal stay in good grace and as courtesy know wrong if want become enemy of government,1,275,48,1
2360,airport for in direct ride public transit hour include at least one transfer,1,111,22,0
2370,just find video of amp parton in with puppy come home from bar month ago get in big fight w now ex amp cry so driver start hand dog sometimes universe really just back,1,258,53,0
2407,still great invention of it century after phone,1,70,13,1
2438,indeed come so far from revolutionary peephole in one lifetime,1,110,16,0
2454,love driver,1,42,4,1
2502,thank,1,18,4,0
2554,save life as work mom with kid drive private car way too expensive mess system,1,127,25,0
2573,hear as mother of adult with disability though and left allow get work independent clear result of bad cab service in so transit network lack of safe bike lane just get strike ease into transport,1,277,56,-1
2609,if not already listen today good day listen war on car episode discuss with,1,144,24,0
2625,go,1,24,3,0
2641,macron,1,43,5,0
2647,eat tell in top customer list of medical restaurant life great,1,92,18,1
2657,let bitch get card,1,63,10,0
2664,big position good only down but go make comeback,1,93,20,1
2686,in last convoy speak man immigrant drive taxi for year put kid through college include young now at dental school husband go attitude and spirit beautiful,1,223,40,0
2702,always tip driver always appreciate,1,59,10,0
2712,also roll sponsor ride ride off thank partner at x and rider share sponsorship revenue driver get demand,1,172,31,0
2742,love conversation with driver so often inspiring entrepreneurial spirit or story that get hear just by chance,1,145,25,1
2759,come with lamb,1,32,7,0
2781,love driver,1,48,6,1
2790,go order eat for third time weekend yes go who again yes,1,103,23,0
2859,credit need give due though ape improve with respect support twitter handle of just too  request and resolve within hour great job keep up good work,1,220,40,1
2910,just pick say recognize from drop at airport so pick ride just see get on bless soul wish could drive everywhere,1,181,38,0
2937,pump drive in day something useful with time pro,1,98,21,0
2941,forget one send everyone know delivery of perfectly pop popcorn via eat am,1,99,17,0
2970,remember emerge after night at theatre in   and shock discover there taxis rule could not happen in rope find taxi eventually never take,1,247,39,-1
2986,think mostly proud of for,1,39,8,0
2993,company ice way out of supply chain trouble revolutionize passenger transportation by provide third party platform consumer compete with for ride now platform that enable come,1,281,34,0
2998,obsess with take last night fish tank,1,84,13,0
3029,much prefer transit more efficient reliable accessible of course but left solve first last mile problem for lot of time,1,150,24,0
3062,play lantana star,1,33,6,0
3070,one of funniest thing watch journalist attack uber company literally never make profit by make extrajudicial capitalist monster literally most socialist startup ever give free ride with vac money,1,270,45,0
3071,incredible take over world in short period of time need happen,1,149,26,0
3102,take today delightful,1,40,7,0
3129,get bus stop at then realize forget work then see bus come miss bus and get work and not able get into anywhere or miss bus and work feel so luckily money now because not need that extra stress today,1,278,60,-1
3154,eat plus give free delivery on everything over i so good,1,74,14,1
3201,story here use consultant promote business there suggestion of illegality if not so,1,125,21,-1
2091,boss bless with corolla thank,1,51,12,0
822,ink guy first thing tell use lot of eat doodah et,1,75,15,0
2322,eat total today hey sis,1,65,9,0
1538,rape take city hall research opah,1,74,11,0
1361,lovely corporate citizen dodge taxis make average job pay more ,1,117,15,1
2278,all,1,11,2,0
1311,someone please call drew man kill rating ,1,81,14,0
818,pretty person get in car today woman driver,1,81,15,0
1678,driver done ask question,1,55,9,0
1666,well base on logic driver would blame for take ride on fry sun if every driver refuse drive in time frame people would use car or walk once get hit by drunk only blame blame logic,1,276,52,0
2986,think mostly proud of for,1,39,8,0
828,yeah recognize downside but go down one car year ago and would never able if left not exist as motorize back for situation walk cycling or transit not work,1,231,43,-1
1440,driver cute lie of man,1,40,10,0
647,but for railroad conductor,1,34,5,0
2554,save life as work mom with kid drive private car way too expensive mess system,1,127,25,0
1716,man driver just say smell sweet,1,46,10,0
1362,congrats fucking excellent performance and absolute masterpiece of finish in tough fight,1,113,19,1
1681,well shit miss last train uber go then,1,55,12,0
3129,get bus stop at then realize forget work then see bus come miss bus and get work and not able get into anywhere or miss bus and work feel so luckily money now because not need that extra stress today,1,278,60,-1
1727,eat crazy check menu but order anything then hit with aye still want that,1,114,23,0
1780,too but apparently that not here friend but like expensive friend,1,84,16,-1
2145,on another note deep respect for engineering team not care about business model speed and quality with scale over world nothing sort of engineering miracle might one of good implementation of it century,1,274,48,0
1350,dynamic pricing but seem offer and discount on regularly at moment for up trip on mine,1,127,26,0
1098,just order on eat just cause see get early,1,76,16,0
2360,airport for in direct ride public transit hour include at least one transfer,1,111,22,0
1698,give jersey morning as soon as step out of get love for good vibe in tourney doubt ,1,179,30,1
1359,seem odd that blame for not cater for people knowingly misuse customer support victim here,1,129,21,-1
1506,ghat imagine eye pupate k like casebook and not afford ,1,83,14,-1
960,driver ask really personal question first question favorite kind of sandwich,1,123,21,0
1573,love work on first market product launch with get team target and data capability fun thinking of destination area and persona target,1,197,32,1
1719,get throwback mojo too little too late on amp feel,1,67,13,0
1413,black cat roof of mouth dark spot too but would absolutely not drive ass anywhere call,1,115,21,-1
